longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.15,37.72,31.0,1616.0,372.0,739.0,379.0,2.9097,181901.0,NEAR BAY
-119.29,34.26,32.0,3295.0,764.0,1344.0,600.0,3.6007,259562.0,NEAR OCEAN
-118.19,33.89,38.0,4018.0,986.0,3702.0,927.0,2.9293,141169.0,<1H OCEAN
-117.66,34.06,24.0,4043.0,952.0,2174.0,859.0,2.2244,133136.0,INLAND
-118.06,33.8,20.0,1379.0,333.0,937.0,304.0,3.6217,205712.0,<1H OCEAN
-118.0,33.95,35.0,1431.0,210.0,505.0,213.0,6.8109,392511.23,<1H OCEAN
-117.95,33.84,18.0,3418.0,815.0,1961.0,773.0,3.65,184686.0,<1H OCEAN
-117.88,33.9,21.0,3180.0,434.0,1413.0,391.0,6.5945,318658.1,<1H OCEAN
-118.12,34.11,48.0,2124.0,319.0,785.0,319.0,5.2131,328270.01,<1H OCEAN
-120.99,37.69,25.0,2773.0,384.0,1060.0,381.0,6.4788,265542.0,INLAND
-118.37,33.91,41.0,1869.0,427.0,1334.0,435.0,3.9355,253865.01,<1H OCEAN
-121.74,36.47,28.0,1973.0,343.0,970.0,349.0,4.25,230102.0,<1H OCEAN
-122.19,37.48,35.0,7067.0,1646.0,5380.0,1597.0,4.1776,344722.29,NEAR BAY
-116.95,32.78,20.0,3425.0,448.0,1489.0,443.0,6.2552,281298.0,<1H OCEAN
-117.8,33.76,27.0,2655.0,345.0,1017.0,335.0,6.9014,338656.04,<1H OCEAN
-115.54,32.79,23.0,1712.0,403.0,1370.0,377.0,1.275,58361.0,INLAND
-118.43,34.17,35.0,2922.0,507.0,1130.0,485.0,5.451,363491.16,<1H OCEAN
-120.69,35.49,16.0,2666.0,450.0,1203.0,429.0,4.1375,225123.01,<1H OCEAN
-118.32,33.94,37.0,2740.0,504.0,1468.0,479.0,4.5368,191599.0,<1H OCEAN
-121.18,37.96,35.0,411.0,74.0,193.0,59.0,2.5625,133409.0,INLAND
-121.33,37.96,42.0,1619.0,340.0,906.0,339.0,2.5488,82971.0,INLAND
-119.95,36.96,18.0,1996.0,379.0,1327.0,356.0,2.6087,77011.0,INLAND
-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,3.1304,369540.08,<1H OCEAN
-124.09,40.88,26.0,2683.0,555.0,1353.0,526.0,2.4321,86426.0,NEAR OCEAN
-117.19,33.64,12.0,1481.0,265.0,757.0,243.0,3.235,177806.02,<1H OCEAN
-120.64,40.41,50.0,1741.0,424.0,987.0,383.0,1.5066,64802.0,INLAND
-119.72,34.42,52.0,1759.0,387.0,980.0,402.0,4.0125,301251.0,NEAR OCEAN
-115.49,32.69,17.0,1960.0,389.0,1691.0,356.0,1.899,74749.0,INLAND
-118.1,34.11,49.0,3367.0,523.0,1317.0,495.0,6.706,434325.45,<1H OCEAN
-122.82,38.39,32.0,1437.0,257.0,752.0,245.0,4.7422,259228.0,<1H OCEAN
-118.34,34.12,41.0,3257.0,679.0,1237.0,638.0,4.2415,467149.7,<1H OCEAN
-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,116138.0,<1H OCEAN
-121.44,38.73,25.0,1287.0,224.0,727.0,236.0,4.7396,158929.0,INLAND
-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5.4605,271131.04,NEAR OCEAN
-122.63,38.26,7.0,7808.0,1390.0,3551.0,1392.0,4.6069,220303.0,<1H OCEAN
-118.17,34.18,38.0,1280.0,231.0,828.0,237.0,4.375,214233.0,<1H OCEAN
-124.17,40.79,43.0,2285.0,479.0,1169.0,482.0,1.9688,81258.0,NEAR OCEAN
-118.37,34.15,29.0,2630.0,617.0,1071.0,573.0,3.3669,368531.04,<1H OCEAN
-118.93,34.82,24.0,806.0,168.0,323.0,136.0,3.5,118140.0,INLAND
-122.24,37.47,35.0,2283.0,491.0,1148.0,436.0,4.5556,337763.05,NEAR OCEAN
-122.26,37.85,50.0,1120.0,283.0,697.0,264.0,2.125,138373.0,NEAR BAY
-118.04,33.99,36.0,3531.0,754.0,1613.0,697.0,3.2359,190408.0,<1H OCEAN
-117.92,33.92,19.0,2181.0,400.0,1272.0,337.0,5.1952,237255.0,<1H OCEAN
-116.51,33.89,21.0,1284.0,306.0,537.0,233.0,1.95,81090.0,INLAND
-117.94,33.84,25.0,4016.0,831.0,2166.0,774.0,3.1884,197008.0,<1H OCEAN
-122.07,38.24,15.0,7937.0,1635.0,4390.0,1567.0,3.5464,162317.0,INLAND
-118.25,33.93,42.0,657.0,147.0,526.0,132.0,2.5,110119.0,<1H OCEAN
-118.86,34.22,26.0,1932.0,280.0,886.0,289.0,5.0855,250918.04,<1H OCEAN
-121.47,38.72,26.0,1708.0,299.0,911.0,290.0,4.0227,105063.0,INLAND
-118.2,33.92,36.0,414.0,104.0,477.0,130.0,3.6719,131265.0,<1H OCEAN
-122.13,37.7,21.0,4124.0,1054.0,2162.0,998.0,2.6321,181970.0,NEAR BAY
-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,500001.0,<1H OCEAN
-124.08,40.94,18.0,1550.0,345.0,941.0,335.0,2.3147,93820.0,NEAR OCEAN
-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,3.8,228533.0,<1H OCEAN
-117.29,33.2,16.0,2150.0,461.0,1428.0,407.0,2.4754,168001.0,NEAR OCEAN
-117.72,33.54,13.0,4866.0,812.0,1909.0,733.0,4.9821,273839.04,<1H OCEAN
-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,4.2143,224959.01,<1H OCEAN
-120.73,39.63,17.0,1791.0,356.0,432.0,190.0,3.8826,123531.0,INLAND
-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,203695.0,<1H OCEAN
-122.91,39.17,44.0,202.0,42.0,142.0,39.0,4.35,188730.0,INLAND
-117.27,34.16,32.0,2894.0,427.0,1151.0,446.0,6.2236,253215.02,INLAND
-118.23,33.93,36.0,501.0,123.0,487.0,118.0,1.3,104407.0,<1H OCEAN
-117.34,34.13,29.0,331.0,85.0,341.0,107.0,0.7069,90848.0,INLAND
-118.13,33.79,29.0,2937.0,524.0,1132.0,528.0,4.6133,310213.12,NEAR OCEAN
-120.47,34.63,23.0,2441.0,463.0,1392.0,434.0,3.7917,162156.0,NEAR OCEAN
-119.32,36.2,25.0,1427.0,246.0,772.0,221.0,2.2262,71053.99,INLAND
-118.4,34.03,24.0,1101.0,318.0,491.0,287.0,3.2222,345555.06,<1H OCEAN
-122.99,39.02,14.0,1582.0,301.0,851.0,273.0,3.45,124939.0,<1H OCEAN
-117.99,33.72,14.0,2127.0,537.0,1338.0,475.0,3.628,196135.0,<1H OCEAN
-117.13,32.76,29.0,2568.0,682.0,1191.0,642.0,2.1094,146535.01,NEAR OCEAN
-117.23,34.51,9.0,5756.0,807.0,2158.0,758.0,5.5875,186010.0,INLAND
-122.44,37.75,52.0,2082.0,425.0,801.0,411.0,4.2708,356172.02,NEAR BAY
-121.02,37.68,28.0,2875.0,560.0,1608.0,558.0,3.5489,122219.0,INLAND
-117.97,33.71,26.0,2553.0,405.0,1337.0,411.0,5.3737,242219.0,<1H OCEAN
-119.3,34.42,18.0,5591.0,1042.0,2860.0,1026.0,3.5822,261018.03,NEAR OCEAN
-117.87,33.84,10.0,3381.0,729.0,1584.0,636.0,5.3812,270863.02,<1H OCEAN
-122.4,37.71,47.0,1649.0,328.0,1183.0,356.0,3.3625,227252.0,NEAR BAY
-120.98,37.66,33.0,1959.0,342.0,984.0,356.0,4.5208,162947.0,INLAND
-117.61,34.34,18.0,5210.0,912.0,1301.0,464.0,4.8623,178062.0,INLAND
-121.81,37.99,18.0,2807.0,445.0,1315.0,437.0,4.8194,146791.0,INLAND
-122.67,38.44,29.0,2551.0,448.0,1165.0,456.0,4.3587,249366.0,<1H OCEAN
-118.3,34.07,36.0,2657.0,738.0,2274.0,723.0,3.425,284481.04,<1H OCEAN
-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,76702.0,INLAND
-121.88,37.34,44.0,1267.0,353.0,1018.0,327.0,2.4196,187184.0,<1H OCEAN
-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429,149032.0,<1H OCEAN
-121.01,37.33,17.0,1926.0,410.0,1054.0,321.0,1.6214,108026.0,INLAND
-123.2,39.13,26.0,1474.0,417.0,1065.0,401.0,1.375,102101.0,<1H OCEAN
-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,244617.0,<1H OCEAN
-122.48,37.51,22.0,1564.0,278.0,761.0,270.0,4.7578,402258.09,NEAR OCEAN
-118.44,34.25,35.0,1583.0,324.0,1481.0,351.0,3.7,161453.0,<1H OCEAN
-120.33,34.87,24.0,2590.0,404.0,1093.0,338.0,3.9375,205246.01,<1H OCEAN
-118.34,33.91,8.0,3937.0,1404.0,2691.0,1142.0,2.4741,188971.0,<1H OCEAN
-118.68,34.08,18.0,102.0,17.0,55.0,21.0,3.9934,369225.28,NEAR OCEAN
-118.46,34.05,25.0,4077.0,1151.0,1719.0,1017.0,3.7721,423554.23,<1H OCEAN
-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079,93443.0,INLAND
-121.22,37.79,36.0,1052.0,221.0,712.0,212.0,1.7228,89520.0,INLAND
-118.15,34.04,44.0,647.0,142.0,457.0,143.0,3.6875,206011.0,<1H OCEAN
-117.7,33.6,26.0,2283.0,506.0,634.0,469.0,2.3774,108788.01,<1H OCEAN
-118.1,34.16,46.0,2863.0,513.0,1412.0,498.0,5.3272,333839.0,INLAND
-121.48,38.61,18.0,1511.0,315.0,1062.0,304.0,2.3438,114106.0,INLAND
-121.7,37.93,10.0,3258.0,612.0,1779.0,558.0,4.6587,182729.0,INLAND
-122.28,37.82,52.0,1387.0,341.0,1074.0,304.0,1.2171,110733.01,NEAR BAY
-121.8,38.0,34.0,2738.0,475.0,1316.0,459.0,3.5368,125618.0,INLAND
-121.92,37.25,36.0,3874.0,656.0,1826.0,639.0,4.9662,255765.01,<1H OCEAN
-122.41,37.79,52.0,5783.0,2747.0,4518.0,2538.0,1.724,302473.18,NEAR BAY
-121.58,37.03,16.0,3120.0,685.0,2383.0,681.0,3.5551,239765.0,INLAND
-118.35,34.07,45.0,7803.0,2154.0,3359.0,2041.0,3.3594,353766.17,<1H OCEAN
-122.53,37.5,19.0,4768.0,807.0,2199.0,805.0,6.1896,376788.15,NEAR OCEAN
-117.64,34.09,34.0,2839.0,659.0,1822.0,631.0,3.05,122622.0,INLAND
-118.3,34.06,33.0,2437.0,1283.0,3906.0,1084.0,2.0332,242710.0,<1H OCEAN
-117.09,32.71,29.0,2238.0,523.0,2061.0,504.0,2.5559,109129.0,NEAR OCEAN
-117.9,33.63,28.0,2370.0,352.0,832.0,347.0,7.1148,423380.33,<1H OCEAN
-122.45,37.72,52.0,1729.0,319.0,890.0,300.0,4.3036,259980.01,NEAR BAY
-118.52,34.21,34.0,1663.0,299.0,762.0,282.0,5.1265,242749.0,<1H OCEAN
-121.02,37.62,30.0,1721.0,399.0,1878.0,382.0,2.5363,93316.0,INLAND
-118.29,34.03,27.0,1084.0,287.0,1085.0,279.0,2.135,157197.0,<1H OCEAN
-121.16,41.78,42.0,2918.0,576.0,1182.0,440.0,2.1434,59181.0,INLAND
-118.13,33.93,19.0,1793.0,447.0,1222.0,452.0,2.6862,173862.0,<1H OCEAN
-117.92,33.94,27.0,4566.0,620.0,2045.0,664.0,5.583,262062.01,<1H OCEAN
-121.03,37.68,20.0,3204.0,625.0,2016.0,605.0,2.6567,130976.0,INLAND
-118.42,34.01,42.0,1700.0,438.0,997.0,436.0,2.9213,358278.05,<1H OCEAN
-117.27,33.06,7.0,3686.0,733.0,1612.0,672.0,3.197,189797.0,NEAR OCEAN
-121.64,36.68,16.0,6568.0,1603.0,6012.0,1565.0,2.3463,148528.0,<1H OCEAN
-119.65,36.37,4.0,3725.0,783.0,1478.0,600.0,3.5486,96954.0,INLAND
-117.31,34.51,18.0,2704.0,698.0,1611.0,597.0,2.0243,86501.99,INLAND
-117.99,33.66,14.0,3155.0,653.0,951.0,575.0,3.0625,208972.0,<1H OCEAN
-118.09,33.92,31.0,1983.0,419.0,1157.0,390.0,3.5455,184603.0,<1H OCEAN
-121.02,36.24,12.0,2198.0,507.0,1971.0,502.0,2.6801,145640.0,<1H OCEAN
-118.07,33.9,42.0,1007.0,224.0,776.0,228.0,3.8672,168523.0,<1H OCEAN
-122.27,37.84,52.0,2436.0,541.0,1015.0,478.0,1.725,138555.0,NEAR BAY
-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708,318393.0,NEAR OCEAN
-118.42,34.15,31.0,1861.0,430.0,736.0,360.0,5.2853,422878.22,<1H OCEAN
-121.08,37.69,19.0,6473.0,1212.0,3559.0,1123.0,3.2246,155593.0,INLAND
-122.32,40.57,15.0,2524.0,449.0,1374.0,467.0,3.3816,113873.0,INLAND
-122.45,37.69,17.0,2359.0,501.0,884.0,504.0,3.0625,224108.02,NEAR OCEAN
-122.68,38.4,32.0,2826.0,627.0,1767.0,628.0,3.1047,173651.0,<1H OCEAN
-118.25,34.12,11.0,1281.0,418.0,1584.0,330.0,2.8889,205669.0,<1H OCEAN
-120.46,34.64,11.0,562.0,164.0,504.0,147.0,2.0161,142249.0,NEAR OCEAN
-118.28,34.02,46.0,1098.0,426.0,1510.0,374.0,2.1382,122976.0,<1H OCEAN
-117.34,33.16,24.0,1006.0,277.0,610.0,246.0,2.25,188330.0,NEAR OCEAN
-120.97,37.84,28.0,2368.0,430.0,1231.0,403.0,2.883,113682.0,INLAND
-117.25,32.79,37.0,1467.0,442.0,651.0,354.0,2.375,238064.0,NEAR OCEAN
-121.64,36.72,17.0,4203.0,816.0,2900.0,827.0,4.1742,210272.0,<1H OCEAN
-118.47,34.25,21.0,2692.0,477.0,1330.0,456.0,4.5417,241765.02,<1H OCEAN
-117.14,32.72,43.0,1073.0,344.0,660.0,279.0,2.0529,138940.0,NEAR OCEAN
-118.15,34.02,43.0,2172.0,605.0,2386.0,597.0,2.8239,163832.0,<1H OCEAN
-117.29,33.13,4.0,617.0,105.0,224.0,105.0,3.9205,238217.16,NEAR OCEAN
-117.96,33.78,33.0,1520.0,,658.0,242.0,4.875,221608.01,<1H OCEAN
-122.81,38.08,19.0,1615.0,366.0,815.0,337.0,3.4609,231636.0,NEAR OCEAN
-117.78,33.85,16.0,3781.0,504.0,1665.0,499.0,7.2554,311871.0,<1H OCEAN
-117.89,34.1,34.0,2048.0,411.0,1456.0,416.0,3.125,164434.0,<1H OCEAN
-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,155639.0,NEAR BAY
-122.12,37.16,32.0,1602.0,317.0,752.0,275.0,5.1664,334787.08,NEAR OCEAN
-118.09,33.98,37.0,1226.0,255.0,1068.0,271.0,3.1607,160159.0,<1H OCEAN
-118.18,33.98,30.0,1735.0,573.0,2237.0,545.0,2.3444,157964.0,<1H OCEAN
-117.91,34.06,29.0,3250.0,521.0,1382.0,513.0,5.112,242746.0,<1H OCEAN
-117.68,34.15,24.0,1033.0,189.0,486.0,204.0,4.1719,176657.01,INLAND
-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096,179721.0,<1H OCEAN
-121.88,37.43,17.0,3469.0,896.0,2762.0,808.0,3.3884,215804.0,<1H OCEAN
-122.48,37.76,52.0,3260.0,653.0,1594.0,632.0,4.4094,352014.03,NEAR BAY
-119.8,36.72,19.0,1334.0,336.0,1171.0,319.0,1.0481,55837.0,INLAND
-123.22,39.16,29.0,6121.0,1222.0,3595.0,1189.0,2.631,130560.0,<1H OCEAN
-119.17,34.17,21.0,2361.0,464.0,1146.0,396.0,3.6597,226221.02,NEAR OCEAN
-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,146893.0,INLAND
-119.64,36.56,34.0,576.0,117.0,363.0,97.0,2.0658,69107.97,INLAND
-117.84,35.54,11.0,1751.0,316.0,765.0,296.0,5.0762,118542.0,INLAND
-122.1,38.24,13.0,7367.0,1042.0,3193.0,983.0,5.3102,208197.0,NEAR BAY
-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951,380132.07,NEAR OCEAN
-118.1,33.89,35.0,994.0,203.0,602.0,185.0,3.5865,184186.0,<1H OCEAN
-117.02,32.75,33.0,3296.0,537.0,1345.0,556.0,5.2835,203130.01,<1H OCEAN
-117.32,34.12,37.0,2868.0,574.0,2055.0,563.0,2.3508,80567.0,INLAND
-121.42,38.62,41.0,1087.0,272.0,462.0,219.0,2.0224,92384.0,INLAND
-118.15,34.11,39.0,2618.0,582.0,1314.0,532.0,3.5875,262113.0,<1H OCEAN
-118.14,33.91,34.0,2011.0,472.0,1087.0,423.0,3.0465,208959.0,<1H OCEAN
-122.37,37.58,43.0,2506.0,432.0,967.0,428.0,4.7404,388337.03,NEAR OCEAN
-117.13,32.9,15.0,2785.0,644.0,1798.0,630.0,3.7156,156832.0,<1H OCEAN
-120.25,37.11,20.0,2062.0,466.0,1285.0,456.0,1.5319,75474.0,INLAND
-117.27,32.85,26.0,1373.0,,608.0,268.0,4.425,290710.11,NEAR OCEAN
-118.32,34.19,37.0,1335.0,249.0,485.0,240.0,4.1731,260348.02,<1H OCEAN
-118.3,33.78,35.0,2572.0,504.0,1172.0,519.0,4.6207,282106.0,<1H OCEAN
-121.2,38.73,11.0,4897.0,636.0,1931.0,616.0,7.7499,277777.0,INLAND
-121.9,36.61,29.0,3412.0,827.0,1574.0,759.0,2.9309,230395.0,NEAR OCEAN
-117.14,32.92,15.0,3242.0,595.0,1936.0,593.0,4.9706,197249.0,<1H OCEAN
-118.36,34.16,32.0,2455.0,556.0,989.0,493.0,4.0764,352996.14,<1H OCEAN
-117.89,33.92,17.0,2936.0,555.0,1381.0,535.0,5.4617,298766.01,<1H OCEAN
-121.48,38.56,50.0,1587.0,448.0,877.0,380.0,2.0833,90728.0,INLAND
-119.05,35.36,16.0,4507.0,1049.0,2261.0,959.0,3.3261,90453.0,INLAND
-120.85,37.49,42.0,264.0,72.0,310.0,70.0,1.4063,88011.0,INLAND
-118.34,34.08,52.0,1721.0,195.0,688.0,196.0,15.0001,499543.99,<1H OCEAN
-118.1,34.13,44.0,1745.0,237.0,693.0,248.0,9.7912,499705.98,<1H OCEAN
-117.22,33.19,16.0,3004.0,656.0,1948.0,606.0,2.7019,156125.0,<1H OCEAN
-118.46,34.26,33.0,1358.0,247.0,738.0,235.0,5.0947,227112.0,<1H OCEAN
-118.36,33.8,38.0,2553.0,400.0,1042.0,393.0,6.9742,448205.51,NEAR OCEAN
-117.08,32.78,21.0,2919.0,496.0,984.0,443.0,4.625,196315.0,NEAR OCEAN
-116.44,34.12,18.0,5584.0,1303.0,2250.0,1158.0,1.5823,75386.0,INLAND
-117.68,33.51,4.0,2428.0,401.0,959.0,386.0,6.2661,325019.03,<1H OCEAN
-118.45,34.04,19.0,3330.0,1010.0,1837.0,915.0,3.0173,349508.05,<1H OCEAN
-119.34,35.6,33.0,2143.0,488.0,1732.0,509.0,1.9362,58250.0,INLAND
-121.86,37.42,20.0,5032.0,808.0,2695.0,801.0,6.6227,302562.04,<1H OCEAN
-119.98,38.93,25.0,1262.0,293.0,534.0,226.0,2.6607,116330.0,INLAND
-121.83,39.74,34.0,3263.0,604.0,1290.0,594.0,2.575,79687.0,INLAND
-118.31,33.96,43.0,2118.0,569.0,1266.0,500.0,1.747,123998.0,<1H OCEAN
-119.84,36.79,21.0,3235.0,648.0,1820.0,614.0,3.3447,92409.0,INLAND
-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062,460558.55,<1H OCEAN
-119.81,36.78,35.0,1012.0,245.0,633.0,240.0,2.0324,61507.0,INLAND
-121.31,38.97,16.0,1210.0,228.0,726.0,222.0,2.7083,115009.0,INLAND
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,274496.02,NEAR BAY
-120.2,34.63,14.0,2647.0,515.0,1487.0,488.0,4.4519,259930.01,NEAR OCEAN
-117.12,32.75,20.0,1406.0,413.0,850.0,412.0,2.3261,142454.0,NEAR OCEAN
-121.2,38.28,20.0,1732.0,307.0,999.0,305.0,3.9808,141407.0,INLAND
-118.46,34.18,27.0,2582.0,719.0,2038.0,718.0,3.0877,225887.01,<1H OCEAN
-117.77,33.84,5.0,4380.0,715.0,1913.0,741.0,6.7274,304129.03,<1H OCEAN
-117.06,33.02,17.0,2635.0,389.0,994.0,359.0,5.8966,274913.0,<1H OCEAN
-118.1,34.05,31.0,3559.0,734.0,2975.0,715.0,3.756,188273.0,<1H OCEAN
-117.95,33.8,34.0,1654.0,285.0,905.0,292.0,4.6389,210058.0,<1H OCEAN
-118.21,33.81,43.0,905.0,199.0,764.0,204.0,3.3214,163704.0,NEAR OCEAN
-122.26,37.85,52.0,2643.0,626.0,1212.0,620.0,1.9167,178468.0,NEAR BAY
-118.05,34.02,31.0,40.0,8.0,25.0,7.0,2.125,190007.06,<1H OCEAN
-118.52,34.18,46.0,2082.0,438.0,1047.0,393.0,3.6534,227810.0,<1H OCEAN
-120.74,39.39,18.0,453.0,117.0,152.0,77.0,1.3523,85395.99,INLAND
-118.13,33.91,36.0,1967.0,316.0,910.0,306.0,4.4948,215824.0,<1H OCEAN
-124.1,40.88,35.0,2987.0,578.0,1581.0,585.0,2.0657,80560.0,NEAR OCEAN
-116.52,33.85,13.0,7559.0,1444.0,3189.0,1105.0,3.4886,133535.0,INLAND
-121.96,38.36,11.0,3208.0,790.0,1772.0,694.0,2.7434,130019.0,INLAND
-122.27,37.84,52.0,1688.0,337.0,853.0,325.0,2.1806,143609.0,NEAR BAY
-121.49,39.49,20.0,2505.0,468.0,1174.0,429.0,2.9965,92366.0,INLAND
-121.3,37.94,40.0,452.0,109.0,412.0,97.0,1.3417,61960.0,INLAND
-117.62,33.42,23.0,2656.0,515.0,998.0,435.0,4.0294,267150.05,NEAR OCEAN
-119.63,36.6,33.0,1589.0,294.0,1102.0,307.0,1.9676,63215.0,INLAND
-118.31,33.99,47.0,1525.0,359.0,982.0,333.0,2.0915,106265.0,<1H OCEAN
-116.99,32.74,18.0,3341.0,611.0,1952.0,602.0,3.9844,163840.0,<1H OCEAN
-117.05,33.13,20.0,7746.0,2035.0,5370.0,1838.0,2.3762,140747.0,<1H OCEAN
-117.98,33.75,37.0,1264.0,274.0,783.0,273.0,3.3438,187667.0,<1H OCEAN
-118.35,33.8,32.0,1434.0,296.0,672.0,285.0,4.875,337775.0,<1H OCEAN
-122.02,37.38,43.0,1261.0,317.0,836.0,333.0,4.0911,238580.0,<1H OCEAN
-117.09,32.79,36.0,1936.0,345.0,861.0,343.0,3.8333,167973.0,NEAR OCEAN
-117.98,33.95,35.0,4055.0,652.0,1758.0,639.0,6.1898,356972.12,<1H OCEAN
-119.73,34.43,35.0,2703.0,654.0,1383.0,631.0,4.5278,310488.03,NEAR OCEAN
-121.44,38.49,31.0,4297.0,788.0,2083.0,771.0,3.3878,105070.0,INLAND
-118.2,33.87,26.0,703.0,202.0,757.0,212.0,2.525,164048.0,<1H OCEAN
-118.14,33.76,37.0,3242.0,698.0,1080.0,629.0,3.901,447990.49,NEAR OCEAN
-122.34,41.06,33.0,2149.0,498.0,631.0,273.0,1.8816,69069.0,INLAND
-116.89,32.85,15.0,3560.0,593.0,1757.0,574.0,5.1185,194939.0,<1H OCEAN
-117.97,33.68,26.0,3653.0,568.0,1930.0,585.0,5.7301,257227.0,<1H OCEAN
-122.1,37.36,32.0,1433.0,199.0,498.0,201.0,9.3586,499243.98,NEAR BAY
-123.25,38.54,27.0,3658.0,764.0,1278.0,518.0,3.3536,225379.0,NEAR OCEAN
-116.94,32.75,4.0,14934.0,2479.0,6945.0,2418.0,5.1221,236275.01,<1H OCEAN
-117.71,33.63,16.0,2497.0,500.0,1357.0,456.0,4.5909,224422.0,<1H OCEAN
-117.97,33.82,26.0,4013.0,985.0,2442.0,922.0,3.7655,197068.0,<1H OCEAN
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,185178.0,NEAR BAY
-118.06,33.86,16.0,5603.0,938.0,3045.0,893.0,5.0778,258243.01,<1H OCEAN
-120.46,37.33,4.0,786.0,116.0,368.0,109.0,6.3215,229480.0,INLAND
-122.27,37.98,23.0,3455.0,479.0,1375.0,474.0,6.0289,306823.04,NEAR BAY
-118.15,34.59,33.0,2111.0,429.0,1067.0,397.0,3.7344,116956.0,INLAND
-122.14,37.41,35.0,2419.0,426.0,949.0,433.0,6.4588,415459.13,NEAR BAY
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,88126.0,NEAR BAY
-118.27,34.1,41.0,3729.0,740.0,1364.0,707.0,5.7778,365766.17,<1H OCEAN
-119.69,36.46,29.0,1702.0,301.0,914.0,280.0,2.8125,75413.0,INLAND
-118.5,34.26,33.0,2831.0,510.0,1340.0,504.0,4.8316,239213.0,<1H OCEAN
-121.83,37.28,17.0,3057.0,606.0,2030.0,602.0,5.2166,260319.0,<1H OCEAN
-121.52,39.12,37.0,102.0,17.0,29.0,14.0,4.125,121237.0,INLAND
-122.41,37.63,37.0,1252.0,275.0,878.0,287.0,4.2262,263142.0,NEAR OCEAN
-120.88,38.58,8.0,3417.0,604.0,1703.0,623.0,4.0827,158860.0,INLAND
-118.25,34.14,37.0,584.0,260.0,552.0,235.0,1.8235,213623.0,<1H OCEAN
-122.28,37.75,20.0,1156.0,365.0,583.0,326.0,3.1972,241899.05,NEAR BAY
-116.52,32.9,18.0,4454.0,852.0,1754.0,656.0,4.57,198988.0,INLAND
-117.91,33.78,33.0,2729.0,549.0,2223.0,535.0,4.0362,194403.0,<1H OCEAN
-118.37,34.09,24.0,630.0,172.0,257.0,147.0,5.5224,356832.17,<1H OCEAN
-118.23,34.1,46.0,2483.0,587.0,2121.0,553.0,2.2788,163257.0,<1H OCEAN
-122.41,37.79,52.0,3610.0,1286.0,1504.0,1047.0,3.2059,469042.7,NEAR BAY
-122.08,37.3,30.0,2268.0,404.0,1197.0,372.0,7.0813,416213.32,<1H OCEAN
-121.3,38.13,27.0,1004.0,192.0,470.0,192.0,2.8942,110485.0,INLAND
-119.63,36.58,22.0,1794.0,435.0,1127.0,359.0,1.2647,55306.0,INLAND
-120.61,35.1,14.0,2919.0,691.0,1896.0,577.0,2.4003,153579.0,<1H OCEAN
-117.13,33.89,4.0,1611.0,239.0,275.0,84.0,3.5781,157834.0,INLAND
-119.79,36.72,19.0,1719.0,391.0,1369.0,368.0,1.25,59590.0,INLAND
-118.21,34.18,14.0,2672.0,335.0,1113.0,318.0,12.1579,497301.95,<1H OCEAN
-120.93,37.67,6.0,3491.0,657.0,2075.0,644.0,3.3844,134795.0,INLAND
-120.0,36.7,33.0,1902.0,370.0,1168.0,358.0,2.6852,73174.0,INLAND
-122.44,37.8,52.0,3830.0,,1310.0,963.0,3.4801,466328.58,NEAR BAY
-118.35,33.97,26.0,1725.0,431.0,1130.0,404.0,3.2708,235139.0,<1H OCEAN
-119.33,36.89,15.0,1879.0,411.0,755.0,294.0,2.0,72637.0,INLAND
-117.95,33.92,11.0,3127.0,706.0,1594.0,694.0,4.3426,195310.0,<1H OCEAN
-118.35,33.89,25.0,1769.0,440.0,1371.0,414.0,3.0833,225165.0,<1H OCEAN
-122.42,37.75,52.0,2112.0,528.0,1227.0,513.0,3.5536,296590.0,NEAR BAY
-121.96,37.71,6.0,8072.0,1050.0,3386.0,1062.0,7.2494,352023.01,<1H OCEAN
-121.06,37.67,31.0,906.0,146.0,383.0,129.0,3.4167,150275.0,INLAND
-118.05,34.11,42.0,3677.0,627.0,1779.0,622.0,5.1509,377409.0,INLAND
